name,lat,lon
Torre Simona,41.897854,3.15034
Torre Valentina,41.837357,3.092772
Torre Vila-seca,41.917331,3.174058
Torres de Can Borrull,41.907345,3.172211
Torres del Fum i del Corn,41.780117,3.026701
Capella de Sant Antoni de la Salvetat,42.065133,3.00513
Capella de Sant Elm,41.77463,3.02734
Capella de Sant Grau,42.109363,3.059191
Capella de Sant Sebasti\u00e0,41.991471,3.015681
Capella Paleocristiana de Santa Cristina d\u2019Aro,41.816286,2.999985
Ermita de Santa Caterina,42.058114,3.134449
Capella de Sant Antoni,42.041017,3.126353
Capella de Santa Maria del Castell de Bellcaire,42.081128,3.094603
Esgl\u00e9sia de Sant Andreu de Pedriny\u00e0,42.009492,2.964834
Esgl\u00e9sia de Sant Andreu,42.051828,3.108601
Esgl\u00e9sia de Sant Cebri\u00e0 de Lled\u00f3,41.912464,2.966895
Esgl\u00e9sia de Sant Cebri\u00e0 dels Alls,41.887373,3.014709
Esgl\u00e9sia de Sant Climent de Peralta,41.949734,3.095297
Esgl\u00e9sia de Sant Cugat d\u2019Albons,42.104341,3.08553
Esgl\u00e9sia de Sant Esteve de Canapost,41.975353,3.072271
Esgl\u00e9sia de Sant Esteve de Peratallada,41.979642,3.090486
Esgl\u00e9sia de Sant Esteve d\u2019Esclany\u00e0,41.929363,3.176473
Esgl\u00e9sia de Sant Gen\u00eds de Casavells,41.999714,3.033141
Esgl\u00e9sia de Sant Gen\u00eds,41.975332,2.99648
Esgl\u00e9sia de Sant Joan de Bellcaire,42.081611,3.095694
Esgl\u00e9sia de Sant Joan de Matajudaica,42.005747,3.043964
Esgl\u00e9sia de Sant Joan de Salelles,41.94822,2.999441
Esgl\u00e9sia de Sant Juli\u00e0 de Boada,41.985401,3.121976
Esgl\u00e9sia de Sant Juli\u00e0 de Cor\u00e7\u00e0,41.989486,3.017349
Esgl\u00e9sia de Sant Lloren\u00e7 de les Arenes,42.061113,2.977884
Esgl\u00e9sia de Sant Mart\u00ed de Llaneres,41.980809,3.052069
Esgl\u00e9sia de Sant Mart\u00ed de Romany\u00e0,41.853709,2.984365
Esgl\u00e9sia de Sant Mart\u00ed,41.862361,3.073361
Esgl\u00e9sia de Sant Mateu,42.121875,3.00188
Esgl\u00e9sia de Sant Miquel de Cru\u00eflles,41.953974,3.00472
Esgl\u00e9sia de Sant Pau de Fontclara,41.993794,3.123013
Esgl\u00e9sia de Sant Pere,41.971828,3.144005
Esgl\u00e9sia de Sant Pere,42.000542,3.068726
Esgl\u00e9sia de Sant Pol,41.929516,3.036252
Esgl\u00e9sia de Sant Ramon d\u2019Ermed\u00e0s,41.894477,3.16375
Esgl\u00e9sia de Sant Rom\u00e0 de les Arenes,42.070398,2.992423
Esgl\u00e9sia de Sant Rom\u00e0 de Llabi\u00e0,42.01831,3.088245
Esgl\u00e9sia de Sant Sadurn\u00ed,41.956357,2.990975
Esgl\u00e9sia de Sant Sadurn\u00ed,42.107267,3.030589
Esgl\u00e9sia de Sant Vicen\u00e7 de les Olives,42.103668,3.020916
Esgl\u00e9sia de Sant Vicen\u00e7 de Regenc\u00f3s,41.952556,3.169972
Esgl\u00e9sia de Santa Agn\u00e8s de Solius,41.814956,2.961859
Esgl\u00e9sia de Santa Coloma de Fitor,41.905959,3.086754
Esgl\u00e9sia de Santa Cristina d\u2019Aro,41.815665,3.003437
Esgl\u00e9sia de Santa Cristina,41.980938,3.009612
Esgl\u00e9sia de Santa Eul\u00e0lia de Cru\u00eflles,41.956014,3.011495
Esgl\u00e9sia de Santa Maria de Bell-lloc,41.839853,2.977822
Esgl\u00e9sia de Santa Maria del Mar,41.846995,3.128673
Esgl\u00e9sia de Santa Maria del Palau,42.09408,3.143002
Esgl\u00e9sia de Santa Maria d\u2019Ull\u00e0,42.051666,3.108164
Esgl\u00e9sia de Santa Pel\u2022laia,41.920215,2.917161
Esgl\u00e9sia de Santa Susanna de Peralta,41.956905,3.091075
Esgl\u00e9sia NOVA de Sant Mateu,41.881197,3.125607
Esgl\u00e9sia NOVA de Santa Maria de Fenals,41.823444,3.058667
Esgl\u00e9sia parroquial de Sant Gen\u00eds,42.043515,3.126355
Esgl\u00e9sia parroquial de Sant Juli\u00e0,42.060792,3.046449
Esgl\u00e9sia parroquial de Sant Mart\u00ed,41.917308,3.164469
Esgl\u00e9sia parroquial de Sant Pere de la Vall ,42.081315,3.022086
Esgl\u00e9sia parroquial de Sant Pere,42.104452,2.991762
Esgl\u00e9sia parroquial de Sant Vicen\u00e7,42.020866,3.010588
Esgl\u00e9sia VELLA de Sant Mateu ,41.894698,3.114203
Esgl\u00e9sia VELLA de Santa Maria de Fenals,41.842917,3.043194
Restes de la Can\u00f2nica de Santa Maria d\u2019Ull\u00e0,42.04829,3.10321
Santuari de la Mare de D\u00e9u de Gr\u00e0cia de la Fontsanta,42.075903,3.009092
Santuari de la Mare de D\u00e9u de l\u2019Esperan\u00e7a,41.963923,3.011892
Esgl\u00e9sia de Sant Climent de Tor,42.088952,3.067261
Esgl\u00e9sia de Sant Crist\u00f2fol de Fonolleres ,42.021061,3.052217
Esgl\u00e9sia de Sant Feliu de Boada,41.973818,3.125421
Esgl\u00e9sia de Sant Iscle i Santa Vict\u00f2ria,42.03228,3.057007
Esgl\u00e9sia de Sant Mart\u00ed de Fontanilles,42.011926,3.107614
Esgl\u00e9sia de Santa Maria de Fonteta,41.950313,3.057418
Esgl\u00e9sia fortificada de la Tallada,42.080059,3.05592
Esgl\u00e9sia fortificada de Sant Esteve de Marany\u00e0,42.092059,3.046507
Esgl\u00e9sia fortificada de Sant Feliu ,42.02225,3.030056
Esgl\u00e9sia fortificada de Santa Eul\u00e0lia,42.036242,3.03442
Esgl\u00e9sia parroquial de Sant Pere,41.988117,3.109704
Esgl\u00e9sia parroquial de Santa Maria,42.084165,2.987447
Convent de Sant Agust\u00ed,42.039831,3.124961
Monestir de Sant Feliu de Gu\u00edxols ,41.780219,3.026539
Monestir de Santa Maria de Solius,41.814806,2.962222
Monestir de Santa Maria del Mar,41.850322,3.111883
Carrer del C\u00e0cul,41.862083,3.073583
Dolmen de la Cova d\u2019en Daina,41.856944,2.9925
Dolmen del Mas Bou-Serenys,41.831667,2.996667
Llotja,42.000447,3.06766
Mas Figuer\u00f3,41.979733,3.04465
Mol\u00ed de Gualta,42.027667,3.104111
Palau de Marianao,41.352611,2.022722
Torre de Santa Ll\u00facia ,41.482706,1.926975
Pont del Diable,41.47501,1.938266
Castell d&#8217;Erampruny\u00e0,41.314117,1.957401
Castell d&#8217;Esparreguera ,41.549747,1.870653
Castell d&#8217;Espases,41.57951,1.884273
Castell de Castellciur\u00f3,41.412277,2.030757
Castell de Castelldefels ,41.284248,1.978148
Castell de Cervell\u00f3 ,41.387589,1.959415
Castell de Collbat\u00f3 ,41.569424,1.830125
Castell de Corbera ,41.417992,1.922831
Castell de Cornell\u00e0,41.35384,2.071699
Castell de Pallej\u00e0 ,41.421722,1.996749
Castell de Rocafort,41.46521,1.923652
Castell de Rosanes,41.466637,1.930482
Castell de Sacama,41.566929,1.911731
Castell de Sant Boi ,41.344913,2.044149
Castell de Sant Jaume,41.451118,1.919276
Castell de Voltrera,41.524311,1.925912
Castell del Papiol ,41.438461,2.010005
Torre Barona,41.269508,1.962558
Torre Climent Savall,41.282509,1.981432
Torre d&#8217;Antoni,41.283764,1.980685
Torre de Benviure,41.343533,2.017068
Torre de Cal Felip,41.374336,2.049079
Torre de Can Gomar,41.283192,1.978822
Torre de Can Modolell,41.316051,2.020098
Torre de Can Moliner,41.283398,1.981321
Torre de Can Roca de Baix,41.282516,1.977858
Torre de Can Ros\u00e9s,41.293372,1.991045
Torre de Can Valls de la muntanyeta,41.280106,1.974064
Torre de la Penya del Moro,41.396824,2.068772
Torre de la Pla\u00e7a del Castell,41.284794,1.975828
Torre de les Hores,41.474681,1.931378
Torre de telegrafia \u00f2ptica i Capella de Sant Pere de Roman\u00ed,41.4062,2.031238
Torre del Bar\u00f3,41.316177,2.020391
Torre del Clos,41.470264,1.931516
Torre del rellotge,41.545547,1.893739
Torre del tel\u00e8graf de Can Dolcet,41.556344,1.816505
Torre Fael,41.27739,1.965826
Torre Gabriel Folcher,41.282257,1.980866
Torre Griminella,41.470257,1.9342
Torre la Torrassa,41.467068,1.908459
Torre Moruna,41.269272,1.95724
Torre Roja,41.320263,2.022365
Torre Salvana,41.36586,2.028734
Capella de la Mare de D\u00e9u de Bruguers,41.3146,1.961161
Capella de Sant Crist\u00f2fol,41.414681,1.902747
Capella de Sant Hilari,41.520828,1.911614
Capella de Sant Jaume de Castell\u00f3,41.552397,1.927256
Capella de Sant Jaume,41.452806,1.925861
Capella de Sant Joan del Pla,41.406111,1.97875
Capella de Sant Joan,41.474783,1.935183
Capella de Sant Pere de Roman\u00ed,41.406167,2.031278
Capella de Santa Margarida del Cairat,41.56789,1.86615
Capella de Santa Maria del Bon Viatge,41.366895,2.056132
Capella del castell de Cervell\u00f3,41.387582,1.959558
Ermita de la Mare de D\u00e9u de la Salut,41.449318,2.025408
Ermita de la Mare de D\u00e9u de Sales,41.323917,2.028475
Ermita de Sant Antoni,41.369750,2.002667
Ermita de Sant Salvador dels Arenys,41.271005,1.955256
Ermita de Sant Silvestre,41.369988,1.931829
Cripta de la Col\u00f2nia G\u00fcell ,41.363828,2.027819
Esgl\u00e9sia de Sant Andreu,41.446822,1.975217
Esgl\u00e9sia de Sant Miquel d\u2019Erampruny\u00e0,41.313944,1.956889
Esgl\u00e9sia de Sant Pere de Sacama,41.56689,1.912061
Esgl\u00e9sia de Sant Pon\u00e7,41.401993,1.912407
Esgl\u00e9sia de Santa Margarida del Priorat de Sant Gen\u00eds de Rocafort,41.465363,1.923362
Esgl\u00e9sia de Santa Maria de Cervell\u00f3 ,41.387093,1.960542
Esgl\u00e9sia de Santa Maria del Castell de Castelldefels,41.284254,1.978451
Esgl\u00e9sia de Santa Maria del Puig,41.551361,1.869439
Esgl\u00e9sia paleocristiana de Santa Margarida,41.467558,1.917095
Esgl\u00e9sia parroquial de Sant Baldiri,41.346472,2.045139
Esgl\u00e9sia parroquial de Sant Corneli,41.570202,1.827983
Esgl\u00e9sia parroquial de Sant Joan Baptista,41.367305,2.055757
Esgl\u00e9sia parroquial de Sant Pere,41.517858,1.902022
Esgl\u00e9sia parroquial de Santa Coloma de Cervell\u00f3 ,41.366556,2.014806
Esgl\u00e9sia parroquial de Santa Maria de Corbera,41.418131,1.923119
Cal S\u00edlio,41.346417,2.040583
Can Barraquer,41.347028,2.045500
Can Torrents,41.347389,2.045806
Catalunya en miniatura,41.358889,1.985833
Col\u00f2nia G\u00fcell,41.362556,2.028306
Espais naturals del Delta del Llobregat ,41.302500,2.122222
Parc de Torreblanca,41.37938,2.054281
Termes romanes ,41.347361,2.046333
Torre dels moros o Molinets de la Llibra,41.388127,1.942329
La Casa Murada,41.273705,1.528242
Mas de la Muga,41.223885,1.565898
Torreta de Vallflor,41.342234,1.486323
Castell de Banyeres ,41.281311,1.578571
Castell de Calafell ,41.201523,1.568443
Castell de Can Ferrer de la Cogullada,41.325851,1.429499
Castell de Cunit ,41.197323,1.633039
Castell de La Bisbal del Pened\u00e8s ,41.281418,1.487108
Castell de Lloren\u00e7 ,41.284672,1.552103
Castell de Marmellar,41.358631,1.551092
Castell de Santa Oliva ,41.253555,1.549499
Castell del Montmell ,41.330826,1.457072
Castellnou de Gemenells,41.302635,1.540824
Castellvell de Gemenells,41.305351,1.539545
Torre de Bellvei ,41.241013,1.576551
Torre de l&#8217;Ortig\u00f3s,41.283672,1.518474
Torre de Lletger,41.29414,1.579172
Torre de Viola,41.196751,1.58175
Torre del Botafoc,41.224159,1.529629
Torre del Cintoi,41.213123,1.534336
Torre del Mas Franc\u00e0s,41.179329,1.498593
Torre del Papiol,41.283321,1.603907
Torre del Puig,41.215889,1.538577
Torre del Tel\u00e8graf,41.192616,1.508689
Torre Forta de Santa Cristina,41.271778,1.440158
Torre la Talaia de Calafell,41.199341,1.590974
Capella de Sant Pon\u00e7,41.283523,1.604656
Ermita de Sant Marc,41.3465,1.466222
Ermita de Sant Miquel de Segur,41.195111,1.609139
Ermita de Santa Cristina,41.271806,1.440417
Esgl\u00e9sia de la Mare de D\u00e9u del Remei,41.253611,1.549472
Esgl\u00e9sia de la Santa Creu de Calafell,41.201757,1.568481
Esgl\u00e9sia de Sant Andreu i Santa Marina,41.29443,1.579348
Esgl\u00e9sia de Sant Crist\u00f2fol,41.197667,1.634222
Esgl\u00e9sia de Sant Miquel del castell de Marmellar,41.358878,1.551039
Esgl\u00e9sia de Sant Miquel del Montmell ,41.330178,1.456317
Esgl\u00e9sia de Sant Salvador,41.185409,1.544455
Esgl\u00e9sia de Santa Maria del Priorat,41.2731,1.1581278
Esgl\u00e9sia NOVA de Sant Miquel,41.328915,1.456013
Esgl\u00e9sia parroquial de Sant Bartomeu,41.246085,1.48646
Esgl\u00e9sia parroquial de Santa Eul\u00e0lia,41.280222,1.5805
Esgl\u00e9sia parroquial de Santa Maria,41.249887,1.547303
Aq\u00fceducte rom\u00e0 dels Arquets,41.288917,1.562722
Castell de Montjuic,41.3634,2.166112
Torre del Bar\u00f3,41.451385,2.1763
Muralles de Barcelona ,41.374908,2.174267
Torre Baldovina,41.447028,2.209472
Torre de la Talaia,41.360249,2.097614
Torre dels moros,41.431667,2.155361
Torre Pallaresa,41.464497,2.217585
Torre Rodona,41.385845,2.123703
Torre Sobirana,41.439278,2.146529
Casa Periques,41.977138,1.885189
La Cortada dels Llucs,42.008037,1.979072
La Guaita de Pregones,41.970546,1.946183
Mas Serra de Degotalls,41.989483,1.988893
Torre de Foix,42.209507,1.858666
Pont de la Farga Vella,42.278667,2.00475
Pont de la Petita,42.244194,1.975472
Pont de l\u2019Espelt,42.23947,1.920243
Pont de Pedret,42.106155,1.880674
Pont de Periques,41.977753,1.883592
Pont de Riugr\u00e8ixer,42.271851,1.850737
Pont de Roma,42.121583,2.044944
Pont de Santa Maria de Merl\u00e8s,42.000333,1.981139
Pont de Vilella,42.250047,1.865815
Pont del Bullidor de la Llet,42.275024,1.817756
Pont del Diable,42.106751,1.844867
Pont del Far,42.183099,1.866565
Pont del Mol\u00ed del Puig,42.268683,1.812551
Pont d\u2019Orniu,42.067835,1.868368
Pont Vell,42.243843,1.975232
Pont Vell de Guardiola,42.215105,1.869432
Pont Vell del Mol\u00ed d\u2019en G\u00fcell,42.190884,1.693735
Pont Vell d\u2019Orniu,42.067302,1.868825
Pont Vell,42.251722,1.861194
Pont Vell,42.03325,1.881556
Castell de Bag\u00e0 ,42.253452,1.861102
Castell de Bergued\u00e0,42.109974,1.834526
Castell de Blancafort,42.129284,1.83753
Castell de Gironella ,42.033588,1.882318
Castell de G\u00f3sol ,42.234032,1.660569
Castell de Guardiola,42.215473,1.868641
Castell de L&#8217;Espunyola ,42.046825,1.782899
Castell de Lillet,42.238182,1.988276
Castell de Merl\u00e8s,41.998714,1.984293
Castell de Merola ,41.93129,1.871404
Castell de Montmajor,42.006622,1.734448
Castell de Moripol,42.193641,1.674785
Castell de Murcurols,42.266491,1.785874
Castell de Peguera,42.160683,1.771967
Castell de Puig-reig ,41.971241,1.88235
Castell de Querol,41.991447,1.752054
Castell de Roset,42.148346,1.914322
Castell de Saldes ,42.233429,1.739118
Castell de Sant Ferran,42.106457,1.846229
Castellot de Viver,41.953468,1.810386
Torre de Castellar del Riu,42.116278,1.796722
Torre del Comte de F\u00edgols,42.180083,1.862528
Muralles de Bag\u00e0,42.253278,1.860111
Muralles de Berga,42.105583,1.848611
Torre de Faia,42.265045,1.823325
Torre de Ginebret,41.988098,1.92898
Torre de la Serra de la Petita,42.111012,1.855509
Torre del Mas Costa de la Cavalleria,41.9809,1.975332
Torre del Riu,42.120457,1.762887
Capella de la Mare de D\u00e9u del Roser,41.988143,1.844896
Capella de la Merc\u00e8,42.154528,1.984194
Capella de la Pietat,42.10522,1.847089
Capella de Les Eres de Guardiolans,42.132917,1.955389
Capella de Santa Magdalena,42.0062,1.97968
Capella del Roc de Sant Joan,41.978306,1.780833
Ermita de San Antoni,42.210917,1.698972
Esgl\u00e9sia de la Mare de D\u00e9u de la Torreta,41.99783,1.694111
Esgl\u00e9sia de la Santa Creu,42.028611,1.744139
Esgl\u00e9sia de la Trinitat de la Tor,41.999194,1.942167
Esgl\u00e9sia de Sant Aman\u00e7 de Pedr\u00f3s,41.955747,1.968968
Esgl\u00e9sia de Sant Andreu de Cal Pallot,41.972271,1.910143
Esgl\u00e9sia de Sant Andreu de Gargall\u00e0,41.970605,1.699432
Esgl\u00e9sia de Sant Andreu de Gr\u00e8ixer,42.284599,1.849085
Esgl\u00e9sia de Sant Andreu de la Serreta,42.087284,1.781595
Esgl\u00e9sia de Sant Andreu de l\u2019Esp\u00e0,42.217579,1.693289
Esgl\u00e9sia de Sant Andreu de Sag\u00e0s,42.052081,1.963045
Esgl\u00e9sia de Sant Bartomeu de la Valldan,42.090229,1.831402
Esgl\u00e9sia de Sant Benet de Casamitjana,42.110583,1.996833
Esgl\u00e9sia de Sant Climent de la Torre de Foix,42.209029,1.857982
Esgl\u00e9sia de Sant Climent del Castell,42.046875,1.783049
Esgl\u00e9sia de Sant Climent,42.053917,1.783694
Esgl\u00e9sia de Sant Esteve de Comi\u00e0,42.130833,2.048778
Esgl\u00e9sia de Sant Esteve de Tubau,42.203828,2.013672
Esgl\u00e9sia de Sant Esteve de Valldoriola,41.993417,1.908222
Esgl\u00e9sia de Sant Esteve del Pujol de Plan\u00e8s,41.966357,1.748296
Esgl\u00e9sia de Sant Feliu de Lluelles,42.007781,1.675604
Esgl\u00e9sia de Sant Gen\u00eds de Gavarr\u00f3s,42.281111,1.915361
Esgl\u00e9sia de Sant Jaume de Codonyet,41.97793,1.652483
Esgl\u00e9sia de Sant Jaume de Frontany\u00e0 ,42.187252,2.024094
Esgl\u00e9sia de Sant Jaume de la Boixadera dels Bancs,42.063207,1.687556
Esgl\u00e9sia de Sant Joan de Cornudell,42.281048,2.038009
Esgl\u00e9sia de Sant Joan de Montdarn,41.979583,1.781333
Esgl\u00e9sia de Sant Joan Degollat,41.996139,1.875411
Esgl\u00e9sia de Sant Joan d\u2019Avellanet,42.260722,1.833765
Esgl\u00e9sia de Sant Joan,42.137278,1.928639
Esgl\u00e9sia de Sant Jordi,42.152556,1.851889
Esgl\u00e9sia de Sant Juli\u00e0 de Fr\u00e9ixens,42.222778,1.825389
Esgl\u00e9sia de Sant Lloren\u00e7 dels Porxos,42.125528,1.762222
Esgl\u00e9sia de Sant Mar\u00e7al,41.994291,1.85951
Esgl\u00e9sia de Sant Mart\u00ed de Balaguer,41.97308,1.767895
Esgl\u00e9sia de Sant Mart\u00ed de Biure,42.023666,1.929455
Esgl\u00e9sia de Sant Mart\u00ed de Boatella,42.115433,2.034334
Esgl\u00e9sia de Sant Mart\u00ed de Broc\u00e0,42.252278,1.891417
Esgl\u00e9sia de Sant Mart\u00ed de Corre\u00e0,42.033636,1.718191
Esgl\u00e9sia de Sant Mart\u00ed de Montclar,42.0185,1.765361
Esgl\u00e9sia de Sant Mart\u00ed del Puig de la Baga,42.266363,1.81007
Esgl\u00e9sia de Sant Mart\u00ed,42.166139,1.885222
Esgl\u00e9sia de Sant Mart\u00ed,41.970882,1.881617
Esgl\u00e9sia de Sant Mart\u00ed,42.00119,1.983046
Esgl\u00e9sia de Sant Mateu de Fumanya,42.177111,1.803861
Esgl\u00e9sia de Sant Miquel de Fonogedell,41.989329,1.814797
Esgl\u00e9sia de Sant Miquel de la Cortada,41.94525,1.891
Esgl\u00e9sia de Sant Miquel de les Canals,42.110778,1.921056
Esgl\u00e9sia de Sant Miquel de Lillet,42.24173,1.992831
Esgl\u00e9sia de Sant Miquel de Sorba,41.965611,1.664249
Esgl\u00e9sia de Sant Miquel de Terradelles,41.927548,1.976064
Esgl\u00e9sia de Sant Miquel de Trulls,41.930035,1.848911
Esgl\u00e9sia de Sant Miquel de Turbians ,42.246497,1.804073
Esgl\u00e9sia de Sant Pau de Casserres,42.027806,1.843194
Esgl\u00e9sia de Sant Pau de Pin\u00f3s,41.970651,1.955942
Esgl\u00e9sia de Sant Pere de Madrona,42.109926,1.834504
Esgl\u00e9sia de Sant Pere,41.946915,1.778272
Esgl\u00e9sia de Sant Pon\u00e7 de Molers,42.233384,1.761318
Esgl\u00e9sia de Sant Quint\u00ed,42.044131,1.807066
Esgl\u00e9sia de Sant Quirze de Pedret,42.107472,1.883667
Esgl\u00e9sia de Sant Rom\u00e0 de la Clusa,42.187222,1.935291
Esgl\u00e9sia de Sant Sadurn\u00ed de Fonollet,41.991153,1.835394
Esgl\u00e9sia de Sant Sadurn\u00ed de Malanyeu,42.196056,1.891028
Esgl\u00e9sia de Sant Sadurn\u00ed de Rotgers,42.155278,1.972611
Esgl\u00e9sia de Sant Sadurn\u00ed del Cint,42.063206,1.727263
Esgl\u00e9sia de Sant Salvador de Vilaverd,42.141146,1.708711
Esgl\u00e9sia de Sant Salvador del Jou,42.1955,1.863556
Esgl\u00e9sia de Sant Salvador,42.009846,1.716927
Esgl\u00e9sia de Sant Sebasti\u00e0 del Sull,42.242663,1.759608
Esgl\u00e9sia de Sant Serni de Terrers,42.10794,1.730091
Esgl\u00e9sia de Sant Vicen\u00e7 de Castellar,42.119889,1.76025
Esgl\u00e9sia de Sant Vicen\u00e7 de Moripol,42.197732,1.677183
Esgl\u00e9sia de Sant Vicen\u00e7 de Navel,41.937828,1.724095
Esgl\u00e9sia de Sant Vicen\u00e7 de Rus,42.273972,1.992503
Esgl\u00e9sia de Sant Vicen\u00e7 d\u2019Espinalbet,42.118917,1.807889
Esgl\u00e9sia de Sant Vicen\u00e7 d\u2019Obiols,42.061196,1.866498
Esgl\u00e9sia de Sant Vicen\u00e7,42.173167,1.945167
Esgl\u00e9sia de Santa Cec\u00edlia de Riutort\u2013 La Pobla de Lillet ,42.241805,1.92711
Esgl\u00e9sia de Santa Cec\u00edlia,42.180917,1.8365
Esgl\u00e9sia de Santa Coloma de Can Cabra,42.133398,1.705238
Esgl\u00e9sia de Santa Eug\u00e8nia de Solls,42.203828,2.013672
Esgl\u00e9sia de Santa Eul\u00e0lia de Bonner,42.177054,1.703748
Esgl\u00e9sia de Santa Magdalena de F\u00edgols,41.967048,1.714975
Esgl\u00e9sia de Santa Magdalena de Guardiolans,42.138056,1.956056
Esgl\u00e9sia de Santa Margarida de Mercadal,42.06173,1.708985
Esgl\u00e9sia de Santa Margarida de Sag\u00e0s,42.059199,1.958833
Esgl\u00e9sia de Santa Margarida de Tortaf\u00e9,41.962881,1.919409
Esgl\u00e9sia de Santa Maria de Pin\u00f3s,41.980036,1.94145
Esgl\u00e9sia de Santa Maria de Querol,41.991636,1.752613
Esgl\u00e9sia de Santa Maria de Roca-san\u00e7a,42.298333,1.871444
Esgl\u00e9sia de Santa Maria de Sorba,41.968506,1.66542
Esgl\u00e9sia de Santa Maria de Valldaura,42.080333,1.942222
Esgl\u00e9sia de Santa Maria del Castell de Saldes,42.233737,1.739442
Esgl\u00e9sia de Santa Maria d\u2019Avi\u00e0,42.072512,1.834464
Esgl\u00e9sia de Santa Maria,42.105833,1.973667
Esgl\u00e9sia de Santa Maria,42.001251,1.978001
Esgl\u00e9sia del Carme de Periques,41.977472,1.885417
Esgl\u00e9sia i convent de Sant Joan de Berga ,42.102125,1.844764
Esgl\u00e9sia NOVA de Santa Maria d\u2019Aguilar del Sunyer,41.952374,1.69643
Esgl\u00e9sia parroquial de Sant Esteve,42.252306,1.86175
Esgl\u00e9sia parroquial de Sant Mart\u00ed,42.229343,1.736093
Esgl\u00e9sia parroquial de Sant Miquel de Viver,41.956111,1.812722
Esgl\u00e9sia parroquial de Sant Miquel,42.159222,1.772028
Esgl\u00e9sia parroquial de Santa Maria de Merola,41.931414,1.870983
Esgl\u00e9sia parroquial de Santa Maria,42.135444,1.994125
Esgl\u00e9sia parroquial de Santa Maria,42.283069,2.017173
Esgl\u00e9sia Vella de Santa Eul\u00e0lia,42.033371,1.882885
Esgl\u00e9sia Vella de Santa Maria de Merola,41.947178,1.855466
Esgl\u00e9sia Vella de Santa Maria d\u2019Aguilar del Sunyer,41.953047,1.696467
Santuari de Falgars,42.227451,1.945671
Santuari de Gresolet,42.25871,1.725331
Santuari de la Mare de D\u00e9u de Paller,42.266739,1.875941
Santuari de la Mare de D\u00e9u de Queralt,42.107625,1.827195
Santuari de Lurdes de la Nou,42.163028,1.884583
Santuari de Santa Maria de La Gu\u00e0rdia,42.002779,1.922972
Monestir de Sant Lloren\u00e7,42.235167,1.875194
Monestir de Sant Pere de la Portella,42.103775,1.950862
Monestir de Sant Salvador de la Vedella,42.169167,1.8625
Monestir de Santa Maria de Lillet,42.24279,1.993286
Monestir de Santa Maria de Serrateix,41.946319,1.776447
Bullidor de la Llet i Empedrats,42.275836,1.816662
Conjunt de Feners,42.2105,1.698861
Dolmen de Molers,42.229461,1.762229
Dou del Bastareny,42.268339,1.799161
Gorg del Salt,42.13575,1.999194
Les Fonts del Llobregat,42.28225,2.01285
Mina de petroli de Riutort,42.252306,1.921222
Pant\u00e0 de La Baells,42.121139,1.876639
Pont de Sant Mart\u00ed d&#8217;Arav\u00f3,42.43272,1.917516
Pont de Soler,42.397694,1.898972
Pont del Diable,42.370278,1.81
Castell de Bellver,42.370674,1.775604
Castell de la Llosa,42.442471,1.701961
Castell de Ll\u00edvia ,42.467655,1.986133
Castell de Prullans ,42.379276,1.7365
Castell de Sant Mart\u00ed dels Castells,42.365089,1.712939
For\u00e7a de Prats,42.365658,1.836058
Fortificaci\u00f3 de Puigcerd\u00e0,42.435333,1.92425
Fortificaci\u00f3 La Pres\u00f3,42.341639,1.842306
La Torrassa,42.349694,1.944028
Torre de Bernat de So,42.465008,1.982158
Torre de Bolvir ,42.422581,1.882093
Torre de Cadell,42.354649,1.799875
Torre de Das ,42.359886,1.866815
Torre de Riu,42.371788,1.897934
Capella de la Mare de D\u00e9u de l\u2019Esperan\u00e7a,42.419444,1.878944
Capella de Sant Mart\u00ed d\u2019Arav\u00f3,42.431389,1.908333
Ermita de Sant Grau del Puig,42.341722,1.841556
Ermita de Sant Guillem de la Prada,42.45925,1.980583
Ermita de Sant Salvador de Predanies,42.363182,1.831758
Ermita de Santa B\u00e0rbara,42.359194,1.867972
Antiga esgl\u00e9sia de Santa Maria,42.432574,1.926269
Capella de Nostra Senyora de Gr\u00e0cia,42.431639,1.929056
Capella de Santa Maria d\u2019Ovella,42.349861,1.952444
Esgl\u00e9sia de  Sant Mamet,42.38925,1.757582
Esgl\u00e9sia de  Santa Cec\u00edlia de Beders,42.35303,1.805158
Esgl\u00e9sia de  Santa Maria d\u2019Ord\u00e8n,42.401175,1.773548
Esgl\u00e9sia de Sant Andreu de Baltarga,42.363548,1.80923
Esgl\u00e9sia de Sant Andreu de Vilallobent,42.408333,1.952694
Esgl\u00e9sia de Sant Climent d\u2019Ur\u00fas,42.349917,1.854306
Esgl\u00e9sia de Sant Climent,42.412778,1.824444
Esgl\u00e9sia de Sant Cosme i Sant Dami\u00e0 de Queixans,42.3985,1.921639
Esgl\u00e9sia de Sant Dom\u00e8nec,42.43252,1.928637
Esgl\u00e9sia de Sant Esteve,42.448028,1.878139
Esgl\u00e9sia de Sant Esteve de les Pereres,42.403056,1.9325
Esgl\u00e9sia de Sant Esteve de Prullans,42.379112,1.736395
Esgl\u00e9sia de Sant Fructu\u00f3s de M\u00fasser,42.381209,1.665884
Esgl\u00e9sia de Sant Iscle i Santa Vict\u00f2ria de Sanavastre,42.385167,1.849667
Esgl\u00e9sia de Sant Iscle i Santa Vict\u00f2ria de Talltendre,42.403777,1.766348
Esgl\u00e9sia de Sant Joan Baptista,42.345316,1.826064
